sessionID,time,speaker,q_id,emotion,text
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:01:45 CDT 2016,HG,EP4B,SI,Did you know that as little as one hour of tai chi can help you deal with stress?
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:01:54 CDT 2016,U,EP3C,NI,"who cares. I am bored
"
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:01:54 CDT 2016,HG,EP3C,NI,Do you think you would want to do an exercise like tai chi to help take care of your heart?
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:02:01 CDT 2016,U,EP4A,I,"sure. That sounds good
"
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:02:01 CDT 2016,HG,EP4A,I,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:02:06 CDT 2016,U,EP5A,I,no i did not know that. Tell me more
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:02:06 CDT 2016,HG,EP5A,I,Some people have great memories! Others can‘t even remember what they had for breakfast. How well would you rate your memory?
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:02:14 CDT 2016,U,EP4A,NI,"not really
"
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:02:14 CDT 2016,HG,EP4A,NI,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:02:19 CDT 2016,U,EP4B,NI,"I kill animals
"
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:02:19 CDT 2016,HG,EP4B,NI,Did you know that as little as one hour of tai chi can help you deal with stress?
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:02:29 CDT 2016,U,EP5B,"NI
",bad
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:02:29 CDT 2016,HG,EP5B,"NI
",Tai chi helps with your cognitive and memory abilities. What would you be able to do if you had a better memory?
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:02:44 CDT 2016,U,EP4B,I,"I sleep
"
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:02:44 CDT 2016,HG,EP4B,I,Did you know that as little as one hour of tai chi can help you deal with stress?
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:02:52 CDT 2016,U,EP6A,I,Learn more
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:02:52 CDT 2016,HG,EP6A,I,Exercising can have huge lasting benefits. On average people who exercise live longer than those who don‘t. Do you ever feel the need to exercise more?
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:03:01 CDT 2016,U,RP7A,SI,no
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:03:01 CDT 2016,HG,RP7A,SI,You know that your mind is important for your overall health. Keeping depression under control can affect your health in a very positive way. Is that something you have considered?
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:03:08 CDT 2016,U,EP5A,I,"really? one hour only?
"
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:03:08 CDT 2016,HG,EP5A,I,Some people have great memories! Others can‘t even remember what they had for breakfast. How well would you rate your memory?
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:03:13 CDT 2016,U,EP5A,NI,"that‘s too much time. I‘d rather go home
"
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:03:13 CDT 2016,HG,EP5A,NI,Some people have great memories! Others can‘t even remember what they had for breakfast. How well would you rate your memory?
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:03:20 CDT 2016,U,EP5B,I,"a 10
"
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:03:20 CDT 2016,HG,EP5B,I,Tai chi helps with your cognitive and memory abilities. What would you be able to do if you had a better memory?
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:03:28 CDT 2016,U,RP7B,I,yes
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:03:28 CDT 2016,HG,RP7B,I,Could you tell me more about it?
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:03:34 CDT 2016,U,EP5B,NI,"who cares
"
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:03:34 CDT 2016,HG,EP5B,NI,Tai chi helps with your cognitive and memory abilities. What would you be able to do if you had a better memory?
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:03:43 CDT 2016,U,CONCLTHANKS,NI,No i cnt
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:03:43 CDT 2016,HG,CONCLTHANKS,NI,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:03:51 CDT 2016,U,EP6A,SI,"I‘d memorize the cards in blackjack and empty the casino
"
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:03:51 CDT 2016,HG,EP6A,SI,Exercising can have huge lasting benefits. On average people who exercise live longer than those who don‘t. Do you ever feel the need to exercise more?
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:04:00 CDT 2016,U,CONCLPRINT,I,Yes
D9C1D28FEA1ED68F593F81DDBF237F81,Tue Oct 18 16:04:00 CDT 2016,HG,CONCLPRINT,I,@END
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:04:08 CDT 2016,U,EP7A,NI,"I‘d think of how to get out of this dialogue
"
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:04:08 CDT 2016,HG,EP7A,NI,Having physical activity in your life is one great way to promote happiness and avoid depression. How happy would you say you currently are?
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:04:21 CDT 2016,U,EN6B,NI,"stayin‘ alive
"
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:04:21 CDT 2016,HG,EN6B,NI,"Tai chi is a great exercise to try, due to it‘s low learning curve. Is learning more about tai chi something you would be interested in?"
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:04:45 CDT 2016,U,RP7B,NI,"happy as a crappy monday, why?
"
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:04:45 CDT 2016,HG,RP7B,NI,Could you tell me more about it?
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:04:54 CDT 2016,U,RP7A,SI,"sure
"
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:04:54 CDT 2016,HG,RP7A,SI,You know that your mind is important for your overall health. Keeping depression under control can affect your health in a very positive way. Is that something you have considered?
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:05:03 CDT 2016,U,CONCLTHANKS,NI,"it‘s just another maniac monday
"
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:05:03 CDT 2016,HG,CONCLTHANKS,NI,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:05:12 CDT 2016,U,RP7B,I,"yes
"
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:05:12 CDT 2016,HG,RP7B,I,Could you tell me more about it?
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:05:22 CDT 2016,U,CONCLPRINT,NI,"not at all
"
D717B4391D24AFE203E1A6A0B5F7CC51,Tue Oct 18 16:05:22 CDT 2016,HG,CONCLPRINT,NI,@END
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:05:29 CDT 2016,U,CONCLTHANKS,NI,"no
"
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:05:29 CDT 2016,HG,CONCLTHANKS,NI,"Well, thanks for talking to me. Would you be interested in learning more about tai chi?"
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:05:45 CDT 2016,U,CONCLPRINT,I,"sure
"
3B8E3ECC7D0CF5FB80C021C2D05B749A,Tue Oct 18 16:05:45 CDT 2016,HG,CONCLPRINT,I,@END
A0CF64444FEE8FEA49088BC4EC7AACB0,Tue Oct 25 16:16:17 CDT 2016,HG,INTRO,,"Hi, I am the health guru. How are you?"
33107677B81B8F581FFC901E32095E9A,Tue Oct 25 16:16:29 CDT 2016,HG,INTRO,,"Hi, I am the health guru. How are you?"
A0CF64444FEE8FEA49088BC4EC7AACB0,Tue Oct 25 16:16:45 CDT 2016,U,RP1A,I,"fine. you?
"
A0CF64444FEE8FEA49088BC4EC7AACB0,Tue Oct 25 16:16:45 CDT 2016,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
06AE4154FA5D43C4B2E7C1700D288E63,Tue Oct 25 16:17:00 CDT 2016,HG,INTRO,,"Hi, I am the health guru. How are you?"
06AE4154FA5D43C4B2E7C1700D288E63,Tue Oct 25 16:17:13 CDT 2016,U,RP1A,I,"hello!
"
06AE4154FA5D43C4B2E7C1700D288E63,Tue Oct 25 16:17:13 CDT 2016,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
A0CF64444FEE8FEA49088BC4EC7AACB0,Tue Oct 25 16:17:39 CDT 2016,U,EP1B,I,"run all day.
"
A0CF64444FEE8FEA49088BC4EC7AACB0,Tue Oct 25 16:17:39 CDT 2016,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
33107677B81B8F581FFC901E32095E9A,Tue Oct 25 16:18:03 CDT 2016,U,RP1A,I,sadfsafsad
33107677B81B8F581FFC901E32095E9A,Tue Oct 25 16:18:03 CDT 2016,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
33107677B81B8F581FFC901E32095E9A,Tue Oct 25 16:18:06 CDT 2016,U,EP1B,I,"fsdafsadfsad
"
33107677B81B8F581FFC901E32095E9A,Tue Oct 25 16:18:06 CDT 2016,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
A0CF64444FEE8FEA49088BC4EC7AACB0,Tue Oct 25 16:18:48 CDT 2016,U,RP2A,I,"sure
"
A0CF64444FEE8FEA49088BC4EC7AACB0,Tue Oct 25 16:18:48 CDT 2016,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
06AE4154FA5D43C4B2E7C1700D288E63,Tue Oct 25 16:19:11 CDT 2016,U,EP1B,I,"hi
"
06AE4154FA5D43C4B2E7C1700D288E63,Tue Oct 25 16:19:11 CDT 2016,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
33107677B81B8F581FFC901E32095E9A,Tue Oct 25 16:19:45 CDT 2016,U,RP2A,I,"sure
"
33107677B81B8F581FFC901E32095E9A,Tue Oct 25 16:19:45 CDT 2016,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
A0CF64444FEE8FEA49088BC4EC7AACB0,Tue Oct 25 16:19:54 CDT 2016,U,RP2B,I,"yes
"
A0CF64444FEE8FEA49088BC4EC7AACB0,Tue Oct 25 16:19:54 CDT 2016,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
33107677B81B8F581FFC901E32095E9A,Tue Oct 25 16:20:02 CDT 2016,U,RP2B,I,"sure. like a bull
"
33107677B81B8F581FFC901E32095E9A,Tue Oct 25 16:20:02 CDT 2016,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
A0CF64444FEE8FEA49088BC4EC7AACB0,Tue Oct 25 16:20:14 CDT 2016,U,EP3A,NI,"no
"
A0CF64444FEE8FEA49088BC4EC7AACB0,Tue Oct 25 16:20:14 CDT 2016,HG,EP3A,NI,Do you ever wonder about the condition of your heart?
7716CD77B0B6EFFD06294CD83B10C684,Tue Oct 25 16:20:20 CDT 2016,HG,INTRO,,"Hi, I am the health guru. How are you?"
alb132i57nmthgi6joj9f030ee,Tue Nov 15 11:03:34 CST 2016,HG,INTRO,,"Hi, I am the health guru. How are you?"
hpuhktj08439g17k7c3d3290ja,Tue Nov 15 12:15:15 CST 2016,HG,INTRO,,"Hi, I am the health guru. How are you?"
d1lsr6558d5gl4fb5mmai54gga,Tue Nov 15 12:21:02 CST 2016,HG,INTRO,,"Hi, I am the health guru. How are you?"
d1lsr6558d5gl4fb5mmai54gga,Tue Nov 15 12:21:49 CST 2016,U,RP1A,I,hi
d1lsr6558d5gl4fb5mmai54gga,Tue Nov 15 12:21:49 CST 2016,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
9ekii4m1c98g08n66hk73b8jka,Thu Nov 17 11:09:33 CST 2016,HG,INTRO,,"Hi, I am the health guru. How are you?"
9ekii4m1c98g08n66hk73b8jka,Thu Nov 17 11:10:04 CST 2016,U,RP1A,I,Hey
9ekii4m1c98g08n66hk73b8jka,Thu Nov 17 11:10:04 CST 2016,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
po9ga09c7v1ehunm84ehkong8b,Tue Nov 22 11:55:20 CST 2016,HG,INTRO,,"Hi, I am the health guru. How are you?"
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:56:18 CST 2016,HG,INTRO,,"Hi, I am the health guru. How are you?"
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:56:32 CST 2016,HG,INTRO,,"Hi, I am the health guru. How are you?"
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:56:38 CST 2016,HG,INTRO,,"Hi, I am the health guru. How are you?"
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:56:52 CST 2016,U,RP1A,I,second lines?
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:56:52 CST 2016,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:56:57 CST 2016,U,RP1A,I,great
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:56:57 CST 2016,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:57:15 CST 2016,U,RP1A,I,Hi I am fine. How are you?
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:57:15 CST 2016,HG,RP1A,I,Controlling your weight is beneficial to your health. What do you do to stay healthy?
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:57:22 CST 2016,U,EP1B,I,run
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:57:22 CST 2016,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:57:25 CST 2016,U,EP1B,I,bike
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:57:25 CST 2016,HG,EP1B,I,"Practicing tai chi promotes weight loss, keeping you in good shape. Do you want to hear more about how tai chi helps with weight loss?"
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:57:33 CST 2016,U,RP1B,SI,nothing much
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:57:33 CST 2016,HG,RP1B,SI,"Well, practicing tai chi promotes weight loss. Would you be interested in learning more about how tai chi helps with weight loss?"
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:57:38 CST 2016,U,RP2A,I,es
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:57:38 CST 2016,HG,RP2A,I,"When you consider muscular strength, do you think of yourself as strong?"
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:57:44 CST 2016,U,EP1C,SI,does it?
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:57:44 CST 2016,HG,EP1C,SI,Many people make smart choices about their bodies. One preventable cause of death is obesity. How would you advise other people in this respect?
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:57:48 CST 2016,U,EP2A,I,yes
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:57:48 CST 2016,HG,EP2A,I,"As I‘m sure you know, working out is a great way to build muscle. How strong would you say you are now?"
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:57:54 CST 2016,U,RP2B,I,yes. Very
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:57:54 CST 2016,HG,RP2B,I,Many tai chi exercises help build muscle mass. You can do it from the comfort of your own home at a time that‘s convenient for you. Would you like me to tell you more about it?
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:58:02 CST 2016,U,EP2B,SI,not much
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:58:02 CST 2016,HG,EP2B,SI,"Many exercises in tai chi help build muscle, which can make you look fit and in-shape. Did you know that tai chi can be done from the comfort of your own home at any convenient time and it‘s not strenuous?"
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:58:07 CST 2016,U,EP1D,I,do not be fat
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:58:07 CST 2016,HG,EP1D,I,Did you know that practicing tai chi actively prevents obesity? What do you think about that?
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:58:14 CST 2016,U,RP2C,I,sure
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:58:14 CST 2016,HG,RP2C,I,Did you know that each position in tai chi exercises your upper and lower body strength with gentle movements and positions that target muscle groups?
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:58:18 CST 2016,U,EP2A,I,i like it
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:58:18 CST 2016,HG,EP2A,I,"As I‘m sure you know, working out is a great way to build muscle. How strong would you say you are now?"
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:58:22 CST 2016,U,RP2C,I,no i didnt know that
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:58:22 CST 2016,HG,RP2C,I,Did you know that each position in tai chi exercises your upper and lower body strength with gentle movements and positions that target muscle groups?
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:58:35 CST 2016,U,EP3A,SI,uh huh
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:58:35 CST 2016,HG,EP3A,SI,Do you ever wonder about the condition of your heart?
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:58:40 CST 2016,U,EP2B,I,like a bear
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:58:40 CST 2016,HG,EP2B,I,"Many exercises in tai chi help build muscle, which can make you look fit and in-shape. Did you know that tai chi can be done from the comfort of your own home at any convenient time and it‘s not strenuous?"
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:58:45 CST 2016,U,EP3B,SI,no.
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:58:45 CST 2016,HG,EP3B,SI,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:58:49 CST 2016,U,EP3A,I,Nice to know. Tell me more
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:58:49 CST 2016,HG,EP3A,I,Do you ever wonder about the condition of your heart?
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:58:55 CST 2016,U,EP3A,SI,"ah, ok"
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:58:55 CST 2016,HG,EP3A,SI,Do you ever wonder about the condition of your heart?
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:59:01 CST 2016,U,EP3B,SI,nah
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:59:02 CST 2016,HG,EP3B,SI,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:59:11 CST 2016,U,EP3C,I,nurture and pet it
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:59:11 CST 2016,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:59:15 CST 2016,U,EP3B,I,sometimes
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 11:59:15 CST 2016,HG,EP3B,I,Having a healthy heart can add years to your life. What do you think is a good way to take care of your heart?
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:59:19 CST 2016,U,EP3C,I,To run and excercise
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:59:19 CST 2016,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:59:34 CST 2016,U,EP4A,SI,maybe
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:59:34 CST 2016,HG,EP4A,SI,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:59:40 CST 2016,U,EP4A,I,yes why not
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:59:40 CST 2016,HG,EP4A,I,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:59:51 CST 2016,U,EP4B,I,yes I sleeep
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 11:59:51 CST 2016,HG,EP4B,I,Did you know that as little as one hour of tai chi can help you deal with stress?
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:59:56 CST 2016,U,EP4B,I,by sleeping and not working
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 11:59:56 CST 2016,HG,EP4B,I,Did you know that as little as one hour of tai chi can help you deal with stress?
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 12:00:01 CST 2016,U,RN5A,I,Nope didnt
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 12:00:01 CST 2016,HG,RN5A,I,Some people have trouble with all the memorization when taking exams. How would you rate your memory?
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 12:00:15 CST 2016,U,EP3C,I,still waiting
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 12:00:15 CST 2016,HG,EP3C,I,Do you think you would want to do an exercise like tai chi to help take care of your heart?
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 12:00:27 CST 2016,U,EP4A,I,sure
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 12:00:27 CST 2016,HG,EP4A,I,Have you ever noticed how some people get stressed out all the time? How do you take care of the stress in your life?
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 12:00:43 CST 2016,U,RN5A,I,cool
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 12:00:43 CST 2016,HG,RN5A,I,Some people have trouble with all the memorization when taking exams. How would you rate your memory?
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 12:01:00 CST 2016,U,RP5B,I,really bad
qj62vb1rungvmpmqugeqq08i3p,Tue Nov 22 12:01:00 CST 2016,HG,RP5B,I,"Tai chi actually increases blood flow to the brain, which improves cognitive and memory function. Do you think this could help you?"
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 12:01:05 CST 2016,U,EP4B,I,by smashing pumpkins
dra9em4e2v3s86osvakq925mqr,Tue Nov 22 12:01:05 CST 2016,HG,EP4B,I,Did you know that as little as one hour of tai chi can help you deal with stress?
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 12:01:13 CST 2016,U,RN5B,SI,my what?
nem922v5p3tfo8rus283fk85ai,Tue Nov 22 12:01:13 CST 2016,HG,RN5B,SI,"Tai chi actually increases blood flow to the brain, which improves cognitive memory and cognitive function. Do you think this could help you?"
